time,core1,core2,core3,core4
000930,000000,000000,000000,000000
000931,000000,000000,000000,000000
000932,000000,000000,000000,000000
000933,000000,000000,000000,000000
000934,000000,000000,000000,000000
000935,000000,000000,000000,000000
000936,000000,000000,000000,000000
000937,000000,000000,000000,000000
000938,000000,000000,000000,000000
000939,000000,000000,000000,000000
000940,000000,000000,000000,000000
000941,000000,000000,000000,000000
000942,000000,000000,000000,000000
000943,000000,000000,000000,000000
000944,000000,000000,000000,000000
000945,000000,000000,000000,000000
000946,000000,000000,000000,000000
000947,000000,000000,000000,000000
000948,000000,000000,000000,000000
000949,000000,000000,000000,000000
000950,000000,000000,000000,000000
000951,000000,000000,000000,000000
000952,000000,000000,000000,000000
000953,000000,000000,000000,000000
000954,000000,000000,000000,000000
000955,000000,000000,000000,000000
000956,000000,000000,000000,000000
000957,000000,000000,000000,000000
000958,000000,000000,000000,000000
000959,000000,000000,000000,000000
000960,000000,000000,000000,000000
000961,000000,000000,000000,000000
000962,000000,000000,000000,000000
000963,000000,000000,000000,000000
000964,000000,000000,000000,000000
000965,000000,000000,000000,000000
000966,000000,000000,000000,000000
000967,000000,000000,000000,000000
000968,000000,000000,000000,000000
000969,000000,000000,000000,000000
000970,000000,000000,000000,000000
000971,000000,000000,000000,000000
000972,000000,000000,000000,000000
000973,000000,000000,000000,000000
000974,000000,000000,000000,000000
000975,000000,000000,000000,000000
000976,000000,000000,000000,000000
000977,000000,000000,000000,000000
000978,000000,000000,000000,000000
000979,000000,000000,000000,000000
000980,000000,000000,000000,000000
000981,000000,000000,000000,000000
000982,000000,000000,000000,000000
000983,000000,000000,000000,000000
000984,000000,000000,000000,000000
000985,000000,000000,000000,000000
000986,000000,000000,000000,000000
000987,000000,000000,000000,000000
000988,000000,000000,000000,000000
000989,000000,000000,000000,000000
000990,000000,000000,000000,000000
000991,000000,000000,000000,000000
000992,000000,000000,000000,000000
000993,000000,000000,000000,000000
000994,000000,000000,000000,000000
000995,000000,000000,000000,000000
000996,000000,000000,000000,000000
000997,000000,000000,000000,000000
000998,000000,000000,000000,000000
000999,000000,000000,000000,000000
